Municipio;Mes;Leitos_Existentes;Leitos_SUS;UTI_Existente;UTI_SUS
PIRACAIA;02/2024;28;28;0;0
PIRACAIA;03/2024;28;28;0;0
PIRACAIA;04/2024;28;28;0;0
PIRACAIA;05/2024;28;28;0;0
PIRACAIA;06/2024;28;28;0;0
PIRACAIA;07/2024;28;28;0;0
PIRACAIA;08/2024;28;28;0;0
PIRACAIA;09/2024;28;28;0;0
PIRACAIA;10/2024;28;28;0;0
PIRACAIA;11/2024;28;28;0;0
PIRACAIA;12/2024;28;28;0;0
PIRACICABA;01/2024;886;465;146;84
PIRACICABA;02/2024;886;465;146;84
PIRACICABA;03/2024;886;465;146;84
PIRACICABA;04/2024;886;465;146;84
PIRACICABA;05/2024;886;465;146;84
PIRACICABA;06/2024;886;465;146;84
PIRACICABA;07/2024;925;476;156;84
PIRACICABA;08/2024;925;476;156;84
PIRACICABA;09/2024;925;476;156;84
PIRACICABA;10/2024;934;476;156;84
PIRACICABA;11/2024;934;476;156;84
PIRACICABA;12/2024;934;476;156;84
PIRAJU;01/2024;68;49;0;0
PIRAJU;02/2024;68;49;0;0
PIRAJU;03/2024;68;49;0;0
PIRAJU;04/2024;68;49;0;0
PIRAJU;05/2024;68;49;0;0
PIRAJU;06/2024;68;49;0;0
PIRAJU;07/2024;68;49;0;0
PIRAJU;08/2024;68;49;0;0
PIRAJU;09/2024;68;49;0;0
PIRAJU;10/2024;68;49;0;0
PIRAJU;11/2024;68;49;0;0
PIRAJU;12/2024;68;49;0;0
PIRAJUI;01/2024;290;85;0;0
PIRAJUI;02/2024;290;85;0;0
PIRAJUI;03/2024;290;85;0;0
PIRAJUI;04/2024;290;85;0;0
PIRAJUI;05/2024;290;85;0;0
PIRAJUI;06/2024;290;85;0;0
PIRAJUI;07/2024;290;85;0;0
PIRAJUI;08/2024;290;85;0;0
PIRAJUI;09/2024;290;85;0;0
PIRAJUI;10/2024;290;85;0;0
PIRAJUI;11/2024;290;85;0;0
PIRAJUI;12/2024;290;85;0;0
PIRANGI;01/2024;47;22;0;0
PIRANGI;02/2024;47;22;0;0
PIRANGI;03/2024;47;22;0;0
PIRANGI;04/2024;47;22;0;0
PIRANGI;05/2024;47;22;0;0
PIRANGI;06/2024;47;22;0;0
PIRANGI;07/2024;47;22;0;0
PIRANGI;08/2024;47;22;0;0
PIRANGI;09/2024;47;22;0;0
PIRANGI;10/2024;47;22;0;0
PIRANGI;11/2024;47;22;0;0
PIRANGI;12/2024;47;22;0;0
PIRASSUNUNGA;01/2024;186;65;10;6
PIRASSUNUNGA;02/2024;186;65;10;6
PIRASSUNUNGA;03/2024;186;65;10;6
PIRASSUNUNGA;04/2024;186;65;10;6
PIRASSUNUNGA;05/2024;186;65;10;6
PIRASSUNUNGA;06/2024;186;65;10;6
PIRASSUNUNGA;07/2024;186;65;10;6
PIRASSUNUNGA;08/2024;186;65;10;6
PIRASSUNUNGA;09/2024;186;65;10;6
PIRASSUNUNGA;10/2024;186;65;10;6
PIRASSUNUNGA;11/2024;186;65;10;6
PIRASSUNUNGA;12/2024;186;65;10;6
PIRATININGA;01/2024;23;21;0;0
PIRATININGA;02/2024;23;21;0;0
PIRATININGA;03/2024;23;21;0;0
PIRATININGA;04/2024;23;21;0;0
PIRATININGA;05/2024;23;21;0;0
PIRATININGA;06/2024;25;21;0;0
PIRATININGA;07/2024;25;21;0;0
PIRATININGA;08/2024;25;21;0;0
PIRATININGA;09/2024;25;21;0;0
PIRATININGA;10/2024;25;21;0;0
PIRATININGA;11/2024;25;21;0;0
PIRATININGA;12/2024;25;21;0;0
PITANGUEIRAS;01/2024;56;32;0;0
PITANGUEIRAS;02/2024;56;32;0;0
PITANGUEIRAS;03/2024;56;32;0;0
PITANGUEIRAS;04/2024;56;32;0;0
PITANGUEIRAS;05/2024;56;32;0;0
PITANGUEIRAS;06/2024;56;32;0;0
PITANGUEIRAS;07/2024;56;32;0;0
PITANGUEIRAS;08/2024;56;32;0;0
PITANGUEIRAS;09/2024;56;32;0;0
PITANGUEIRAS;10/2024;56;32;0;0
PITANGUEIRAS;11/2024;56;32;0;0
PITANGUEIRAS;12/2024;56;32;0;0
POMPEIA;01/2024;26;19;0;0
POMPEIA;02/2024;26;19;0;0
POMPEIA;03/2024;26;19;0;0
POMPEIA;04/2024;26;19;0;0
POMPEIA;05/2024;26;19;0;0
POMPEIA;06/2024;26;19;0;0
POMPEIA;07/2024;26;19;0;0
POMPEIA;08/2024;26;19;0;0
POMPEIA;09/2024;26;19;0;0
POMPEIA;10/2024;26;19;0;0
POMPEIA;11/2024;26;19;0;0
POMPEIA;12/2024;26;19;0;0
PONTAL;01/2024;38;30;0;0
PONTAL;02/2024;38;30;0;0
PONTAL;03/2024;38;30;0;0
PONTAL;04/2024;38;30;0;0
PONTAL;05/2024;38;30;0;0
PONTAL;06/2024;38;30;0;0
PONTAL;07/2024;38;30;0;0
PONTAL;08/2024;38;30;0;0
PONTAL;09/2024;38;30;0;0
PONTAL;10/2024;38;30;0;0
PONTAL;11/2024;38;30;0;0
PONTAL;12/2024;38;30;0;0
POPULINA;01/2024;18;6;0;0
POPULINA;02/2024;18;6;0;0
POPULINA;03/2024;18;6;0;0
POPULINA;04/2024;18;6;0;0
POPULINA;05/2024;18;6;0;0
POPULINA;06/2024;18;6;0;0
POPULINA;07/2024;18;6;0;0
POPULINA;08/2024;18;6;0;0
POPULINA;09/2024;18;6;0;0
POPULINA;10/2024;18;6;0;0
POPULINA;11/2024;18;6;0;0
POPULINA;12/2024;18;6;0;0
PORTO FELIZ;01/2024;73;45;10;0
PORTO FELIZ;02/2024;73;45;10;0
PORTO FELIZ;03/2024;73;45;10;0
PORTO FELIZ;04/2024;73;45;10;0
PORTO FELIZ;05/2024;73;45;10;0
PORTO FELIZ;06/2024;93;72;10;0
PORTO FELIZ;07/2024;93;72;10;0
PORTO FELIZ;08/2024;93;72;10;0
PORTO FELIZ;09/2024;93;72;10;0
PORTO FELIZ;10/2024;93;72;10;0
PORTO FELIZ;11/2024;93;72;10;0
PORTO FELIZ;12/2024;93;72;10;0
PORTO FERREIRA;01/2024;61;37;6;4
PORTO FERREIRA;02/2024;61;37;6;4
PORTO FERREIRA;03/2024;61;37;6;4
PORTO FERREIRA;04/2024;61;37;6;4
PORTO FERREIRA;05/2024;61;37;6;4
PORTO FERREIRA;06/2024;61;37;6;4
PORTO FERREIRA;07/2024;61;37;6;4
PORTO FERREIRA;08/2024;61;37;6;4
PORTO FERREIRA;09/2024;61;37;6;4
PORTO FERREIRA;10/2024;61;37;6;4
PORTO FERREIRA;11/2024;61;37;6;4
PORTO FERREIRA;12/2024;61;37;6;4
POTIRENDABA;01/2024;32;28;0;0
POTIRENDABA;02/2024;32;28;0;0
POTIRENDABA;03/2024;32;28;0;0
POTIRENDABA;04/2024;32;28;0;0
POTIRENDABA;05/2024;32;28;0;0
POTIRENDABA;06/2024;32;28;0;0
POTIRENDABA;07/2024;32;28;0;0
POTIRENDABA;08/2024;32;28;0;0
POTIRENDABA;09/2024;32;28;0;0
POTIRENDABA;10/2024;32;28;0;0
POTIRENDABA;11/2024;32;28;0;0
POTIRENDABA;12/2024;32;28;0;0
PRAIA GRANDE;01/2024;471;257;95;50
PRAIA GRANDE;02/2024;471;257;95;50
PRAIA GRANDE;03/2024;471;257;95;50
PRAIA GRANDE;04/2024;471;257;95;50
PRAIA GRANDE;05/2024;471;257;95;50
PRAIA GRANDE;06/2024;471;257;95;50
PRAIA GRANDE;07/2024;471;257;95;50
PRAIA GRANDE;08/2024;471;257;95;50
PRAIA GRANDE;09/2024;471;257;95;50
PRAIA GRANDE;10/2024;471;257;95;50
PRAIA GRANDE;11/2024;471;257;95;50
PRAIA GRANDE;12/2024;471;257;95;50
PRESIDENTE BERNARDES;01/2024;51;40;0;0
PRESIDENTE BERNARDES;02/2024;51;40;0;0
PRESIDENTE BERNARDES;03/2024;51;40;0;0
PRESIDENTE BERNARDES;04/2024;51;40;0;0
PRESIDENTE BERNARDES;05/2024;51;40;0;0
PRESIDENTE BERNARDES;06/2024;51;40;0;0
PRESIDENTE BERNARDES;07/2024;51;41;0;0
PRESIDENTE BERNARDES;08/2024;51;41;0;0
PRESIDENTE BERNARDES;09/2024;51;41;0;0
PRESIDENTE BERNARDES;10/2024;51;41;0;0
PRESIDENTE BERNARDES;11/2024;51;41;0;0
PRESIDENTE BERNARDES;12/2024;51;41;0;0
PRESIDENTE EPITACIO;01/2024;78;68;0;0
PRESIDENTE EPITACIO;02/2024;78;68;0;0
PRESIDENTE EPITACIO;03/2024;78;68;0;0
PRESIDENTE EPITACIO;04/2024;78;68;0;0
PRESIDENTE EPITACIO;05/2024;78;68;0;0
PRESIDENTE EPITACIO;06/2024;78;68;0;0
PRESIDENTE EPITACIO;07/2024;78;68;0;0
PRESIDENTE EPITACIO;08/2024;78;68;0;0
PRESIDENTE EPITACIO;09/2024;78;68;0;0
PRESIDENTE EPITACIO;10/2024;78;68;0;0
PRESIDENTE EPITACIO;11/2024;78;68;0;0
PRESIDENTE EPITACIO;12/2024;78;68;0;0
PRESIDENTE PRUDENTE;01/2024;1266;833;132;74
PRESIDENTE PRUDENTE;02/2024;1266;833;132;74
PRESIDENTE PRUDENTE;03/2024;1285;833;139;74
PRESIDENTE PRUDENTE;04/2024;1285;833;139;74
PRESIDENTE PRUDENTE;05/2024;1285;833;139;74
PRESIDENTE PRUDENTE;06/2024;1285;833;139;74
PRESIDENTE PRUDENTE;07/2024;1285;833;139;74
PRESIDENTE PRUDENTE;08/2024;1285;833;139;74
PRESIDENTE PRUDENTE;09/2024;1285;833;139;74
PRESIDENTE PRUDENTE;10/2024;1285;833;139;74
PRESIDENTE PRUDENTE;11/2024;1285;833;139;74
PRESIDENTE PRUDENTE;12/2024;1285;833;139;74
PRESIDENTE VENCESLAU;01/2024;112;72;10;10
PRESIDENTE VENCESLAU;02/2024;112;72;10;10
PRESIDENTE VENCESLAU;03/2024;112;72;10;10
PRESIDENTE VENCESLAU;04/2024;112;72;10;10
PRESIDENTE VENCESLAU;05/2024;112;72;10;10
PRESIDENTE VENCESLAU;06/2024;112;72;10;10
PRESIDENTE VENCESLAU;07/2024;112;72;10;10
PRESIDENTE VENCESLAU;08/2024;112;72;10;10
PRESIDENTE VENCESLAU;09/2024;112;72;10;10
PRESIDENTE VENCESLAU;10/2024;112;72;10;10
PRESIDENTE VENCESLAU;11/2024;112;72;10;10
PRESIDENTE VENCESLAU;12/2024;112;72;10;10
PROMISSAO;01/2024;74;74;10;10
PROMISSAO;02/2024;74;74;10;10
PROMISSAO;03/2024;74;74;10;10
PROMISSAO;04/2024;73;73;10;10
PROMISSAO;05/2024;73;73;10;10
PROMISSAO;06/2024;73;73;10;10
PROMISSAO;07/2024;73;73;10;10
PROMISSAO;08/2024;73;73;10;10
PROMISSAO;09/2024;74;74;10;10
PROMISSAO;10/2024;74;74;10;10
PROMISSAO;11/2024;74;74;10;10
PROMISSAO;12/2024;74;74;10;10
QUELUZ;01/2024;19;19;0;0
QUELUZ;02/2024;19;19;0;0
QUELUZ;03/2024;19;19;0;0
QUELUZ;04/2024;19;19;0;0
QUELUZ;05/2024;19;19;0;0
QUELUZ;06/2024;19;19;0;0
QUELUZ;07/2024;19;19;0;0
QUELUZ;08/2024;19;19;0;0
QUELUZ;09/2024;19;19;0;0
QUELUZ;10/2024;19;19;0;0
QUELUZ;11/2024;19;19;0;0
QUELUZ;12/2024;19;19;0;0
RANCHARIA;01/2024;115;81;10;10
RANCHARIA;02/2024;115;81;10;10
RANCHARIA;03/2024;115;81;10;10
RANCHARIA;04/2024;115;81;10;10
RANCHARIA;05/2024;115;81;10;10
RANCHARIA;06/2024;115;81;10;10
RANCHARIA;07/2024;115;81;10;10
RANCHARIA;08/2024;115;81;10;10
RANCHARIA;09/2024;115;81;10;10
RANCHARIA;10/2024;115;81;10;10
RANCHARIA;11/2024;115;81;10;10
RANCHARIA;12/2024;115;81;10;10
REGENTE FEIJO;01/2024;42;33;0;0
REGENTE FEIJO;02/2024;42;33;0;0
REGENTE FEIJO;03/2024;42;33;0;0
REGENTE FEIJO;04/2024;45;36;0;0
REGENTE FEIJO;05/2024;45;36;0;0
REGENTE FEIJO;06/2024;45;36;0;0
REGENTE FEIJO;07/2024;45;36;0;0
REGENTE FEIJO;08/2024;45;36;0;0
REGENTE FEIJO;09/2024;45;36;0;0
REGENTE FEIJO;10/2024;45;36;0;0
REGENTE FEIJO;11/2024;45;36;0;0
REGENTE FEIJO;12/2024;45;36;0;0
REGISTRO;01/2024;282;225;40;30
REGISTRO;02/2024;282;225;40;30
REGISTRO;03/2024;282;225;40;30
REGISTRO;04/2024;282;225;40;30
REGISTRO;05/2024;282;225;40;30
REGISTRO;06/2024;282;225;40;30
REGISTRO;07/2024;282;225;40;30
REGISTRO;08/2024;282;225;40;30
REGISTRO;09/2024;298;239;40;30
REGISTRO;10/2024;268;209;40;30
REGISTRO;11/2024;268;209;40;30
REGISTRO;12/2024;268;209;40;30
RIBEIRAO BONITO;01/2024;13;10;0;0
RIBEIRAO BONITO;02/2024;13;10;0;0
RIBEIRAO BONITO;03/2024;13;10;0;0
RIBEIRAO BONITO;04/2024;13;10;0;0
RIBEIRAO BONITO;05/2024;13;10;0;0
RIBEIRAO BONITO;06/2024;13;10;0;0
RIBEIRAO BONITO;07/2024;13;10;0;0
RIBEIRAO BONITO;08/2024;13;10;0;0
RIBEIRAO BONITO;09/2024;13;10;0;0
RIBEIRAO BONITO;10/2024;13;10;0;0
RIBEIRAO BONITO;11/2024;13;10;0;0
RIBEIRAO BONITO;12/2024;13;10;0;0
RIBEIRAO BRANCO;01/2024;28;28;0;0
RIBEIRAO BRANCO;02/2024;28;28;0;0
RIBEIRAO BRANCO;03/2024;28;28;0;0
RIBEIRAO BRANCO;04/2024;28;28;0;0
RIBEIRAO BRANCO;05/2024;28;28;0;0
RIBEIRAO BRANCO;06/2024;28;28;0;0
RIBEIRAO BRANCO;07/2024;28;28;0;0
RIBEIRAO BRANCO;08/2024;28;28;0;0
RIBEIRAO BRANCO;09/2024;28;28;0;0
RIBEIRAO BRANCO;10/2024;28;28;0;0
RIBEIRAO BRANCO;11/2024;28;28;0;0
RIBEIRAO BRANCO;12/2024;28;28;0;0
RIBEIRAO PIRES;01/2024;168;43;11;0
RIBEIRAO PIRES;02/2024;168;43;11;0
RIBEIRAO PIRES;03/2024;168;43;11;0
RIBEIRAO PIRES;04/2024;168;43;11;0
RIBEIRAO PIRES;05/2024;168;43;11;0
RIBEIRAO PIRES;06/2024;168;43;11;0
RIBEIRAO PIRES;07/2024;168;43;11;0
RIBEIRAO PIRES;08/2024;168;43;11;0
RIBEIRAO PIRES;09/2024;168;43;11;0
RIBEIRAO PIRES;10/2024;168;43;11;0
RIBEIRAO PIRES;11/2024;168;43;11;0
RIBEIRAO PIRES;12/2024;168;43;11;0
RIBEIRAO PRETO;01/2024;2648;1655;377;170
RIBEIRAO PRETO;02/2024;2627;1655;369;170
RIBEIRAO PRETO;03/2024;2627;1669;369;184
RIBEIRAO PRETO;04/2024;2627;1669;369;184
RIBEIRAO PRETO;05/2024;2627;1669;369;184
RIBEIRAO PRETO;06/2024;2627;1669;369;184
RIBEIRAO PRETO;07/2024;2626;1668;369;184
RIBEIRAO PRETO;08/2024;2683;1667;378;184
RIBEIRAO PRETO;09/2024;2683;1667;378;184
RIBEIRAO PRETO;10/2024;2684;1691;378;184
RIBEIRAO PRETO;11/2024;2652;1686;388;184
RIBEIRAO PRETO;12/2024;2652;1686;388;184
RINOPOLIS;01/2024;24;23;0;0
RINOPOLIS;02/2024;24;23;0;0
RINOPOLIS;03/2024;24;23;0;0
RINOPOLIS;04/2024;24;23;0;0
RINOPOLIS;05/2024;24;23;0;0
RINOPOLIS;06/2024;24;23;0;0
RINOPOLIS;07/2024;24;23;0;0
RINOPOLIS;08/2024;24;23;0;0
RINOPOLIS;09/2024;24;23;0;0
RINOPOLIS;10/2024;24;23;0;0
RINOPOLIS;11/2024;24;23;0;0
RINOPOLIS;12/2024;24;23;0;0
RIO CLARO;01/2024;438;225;49;17
RIO CLARO;02/2024;438;225;49;17
RIO CLARO;03/2024;438;225;49;17
RIO CLARO;04/2024;448;235;49;17
RIO CLARO;05/2024;448;235;49;17
RIO CLARO;06/2024;448;235;49;17
RIO CLARO;07/2024;448;235;49;17
RIO CLARO;08/2024;448;235;49;17
RIO CLARO;09/2024;448;235;49;17
RIO CLARO;10/2024;448;235;49;17
RIO CLARO;11/2024;448;235;49;17
RIO CLARO;12/2024;448;235;49;17
RIO DAS PEDRAS;01/2024;72;64;0;0
RIO DAS PEDRAS;02/2024;72;64;0;0
RIO DAS PEDRAS;03/2024;72;64;0;0
RIO DAS PEDRAS;04/2024;72;64;0;0
RIO DAS PEDRAS;05/2024;72;64;0;0
RIO DAS PEDRAS;06/2024;72;64;0;0
RIO DAS PEDRAS;07/2024;72;64;0;0
RIO DAS PEDRAS;08/2024;72;64;0;0
RIO DAS PEDRAS;09/2024;72;64;0;0
RIO DAS PEDRAS;10/2024;72;64;0;0
RIO DAS PEDRAS;11/2024;72;64;0;0
RIO DAS PEDRAS;12/2024;72;64;0;0
RIOLANDIA;01/2024;36;25;0;0
RIOLANDIA;02/2024;36;25;0;0
RIOLANDIA;03/2024;36;25;0;0
RIOLANDIA;04/2024;36;25;0;0
RIOLANDIA;05/2024;36;25;0;0
RIOLANDIA;06/2024;36;25;0;0
RIOLANDIA;07/2024;36;25;0;0
RIOLANDIA;08/2024;36;25;0;0
RIOLANDIA;09/2024;36;25;0;0
RIOLANDIA;10/2024;36;25;0;0
RIOLANDIA;11/2024;36;25;0;0
RIOLANDIA;12/2024;36;25;0;0
ROSANA;01/2024;82;82;0;0
ROSANA;02/2024;82;82;0;0
ROSANA;03/2024;82;82;0;0
ROSANA;04/2024;72;72;0;0
ROSANA;05/2024;72;72;0;0
ROSANA;06/2024;72;72;0;0
ROSANA;07/2024;72;72;0;0
ROSANA;08/2024;72;72;0;0
ROSANA;09/2024;72;72;0;0
ROSANA;10/2024;72;72;0;0
ROSANA;11/2024;72;72;0;0
ROSANA;12/2024;72;72;0;0
ROSEIRA;01/2024;14;14;0;0
ROSEIRA;02/2024;14;14;0;0
ROSEIRA;03/2024;14;14;0;0
ROSEIRA;04/2024;14;14;0;0
ROSEIRA;05/2024;14;14;0;0
ROSEIRA;06/2024;14;14;0;0
ROSEIRA;07/2024;14;14;0;0
ROSEIRA;08/2024;14;14;0;0
ROSEIRA;09/2024;14;14;0;0
ROSEIRA;10/2024;14;14;0;0
ROSEIRA;11/2024;14;14;0;0
ROSEIRA;12/2024;14;14;0;0
SALES OLIVEIRA;01/2024;30;20;0;0
SALES OLIVEIRA;02/2024;30;20;0;0
SALES OLIVEIRA;03/2024;30;20;0;0
SALES OLIVEIRA;04/2024;30;20;0;0
SALES OLIVEIRA;05/2024;30;20;0;0
SALES OLIVEIRA;06/2024;30;20;0;0
SALES OLIVEIRA;07/2024;30;20;0;0
SALES OLIVEIRA;08/2024;30;20;0;0
SALES OLIVEIRA;09/2024;30;20;0;0
SALES OLIVEIRA;10/2024;30;20;0;0
SALES OLIVEIRA;11/2024;30;20;0;0
SALES OLIVEIRA;12/2024;30;20;0;0
SALESOPOLIS;01/2024;11;11;0;0
SALESOPOLIS;02/2024;11;11;0;0
SALESOPOLIS;03/2024;11;11;0;0
SALESOPOLIS;04/2024;11;11;0;0
SALESOPOLIS;05/2024;11;11;0;0
SALESOPOLIS;06/2024;11;11;0;0
SALESOPOLIS;07/2024;11;11;0;0
SALESOPOLIS;08/2024;11;11;0;0
SALESOPOLIS;09/2024;11;11;0;0
SALESOPOLIS;10/2024;11;11;0;0
SALESOPOLIS;11/2024;11;11;0;0
SALESOPOLIS;12/2024;11;11;0;0
SALTO;01/2024;126;126;10;10
SALTO;02/2024;126;126;10;10
SALTO;03/2024;126;126;10;10
SALTO;04/2024;126;126;10;10
SALTO;05/2024;126;126;10;10
SALTO;06/2024;126;126;10;10
SALTO;07/2024;126;126;10;10
SALTO;08/2024;126;126;10;10
SALTO;09/2024;126;126;10;10
SALTO;10/2024;126;126;10;10
SALTO;11/2024;126;126;10;10
SALTO;12/2024;126;126;10;10
SALTO DE PIRAPORA;01/2024;52;43;0;0
SALTO DE PIRAPORA;02/2024;52;43;0;0
SALTO DE PIRAPORA;03/2024;52;43;0;0
SALTO DE PIRAPORA;04/2024;52;43;0;0
SALTO DE PIRAPORA;05/2024;52;43;0;0
SALTO DE PIRAPORA;06/2024;52;43;0;0
SALTO DE PIRAPORA;07/2024;52;43;0;0
SALTO DE PIRAPORA;08/2024;56;47;0;0
SALTO DE PIRAPORA;09/2024;56;47;0;0
SALTO DE PIRAPORA;10/2024;56;47;0;0
SALTO DE PIRAPORA;11/2024;56;47;0;0
SALTO DE PIRAPORA;12/2024;56;47;0;0
SALTO GRANDE;01/2024;34;22;0;0
SALTO GRANDE;02/2024;34;22;0;0
SALTO GRANDE;03/2024;34;22;0;0
SALTO GRANDE;04/2024;34;22;0;0
SALTO GRANDE;05/2024;34;22;0;0
SALTO GRANDE;06/2024;34;22;0;0
SALTO GRANDE;07/2024;34;22;0;0
SALTO GRANDE;08/2024;34;22;0;0
SALTO GRANDE;09/2024;34;22;0;0
SALTO GRANDE;10/2024;34;22;0;0
SALTO GRANDE;11/2024;34;22;0;0
SALTO GRANDE;12/2024;34;22;0;0
SANTA ADELIA;01/2024;19;11;0;0
SANTA ADELIA;02/2024;23;17;0;0
SANTA ADELIA;03/2024;23;17;0;0
SANTA ADELIA;04/2024;23;17;0;0
SANTA ADELIA;05/2024;23;17;0;0
SANTA ADELIA;06/2024;23;17;0;0
SANTA ADELIA;07/2024;23;19;0;0
SANTA ADELIA;08/2024;23;19;0;0
SANTA ADELIA;09/2024;23;19;0;0
SANTA ADELIA;10/2024;23;19;0;0
SANTA ADELIA;11/2024;23;19;0;0
SANTA ADELIA;12/2024;23;19;0;0
SANTA BARBARA D'OESTE;01/2024;170;103;24;18
SANTA BARBARA D'OESTE;02/2024;170;103;24;18
SANTA BARBARA D'OESTE;03/2024;170;103;24;18
SANTA BARBARA D'OESTE;04/2024;170;103;24;18
SANTA BARBARA D'OESTE;05/2024;170;103;24;18
SANTA BARBARA D'OESTE;06/2024;170;103;24;18
SANTA BARBARA D'OESTE;07/2024;177;110;24;18
SANTA BARBARA D'OESTE;08/2024;177;110;24;18
SANTA BARBARA D'OESTE;09/2024;177;110;24;18
SANTA BARBARA D'OESTE;10/2024;177;110;24;18
SANTA BARBARA D'OESTE;11/2024;177;110;24;18
SANTA BARBARA D'OESTE;12/2024;177;110;24;18
SANTA CRUZ DAS PALMEIRAS;01/2024;35;25;0;0
SANTA CRUZ DAS PALMEIRAS;02/2024;35;25;0;0
SANTA CRUZ DAS PALMEIRAS;03/2024;35;25;0;0
SANTA CRUZ DAS PALMEIRAS;04/2024;35;25;0;0
SANTA CRUZ DAS PALMEIRAS;05/2024;35;25;0;0
SANTA CRUZ DAS PALMEIRAS;06/2024;35;25;0;0
SANTA CRUZ DAS PALMEIRAS;07/2024;35;25;0;0
SANTA CRUZ DAS PALMEIRAS;08/2024;35;25;0;0
SANTA CRUZ DAS PALMEIRAS;09/2024;35;25;0;0
SANTA CRUZ DAS PALMEIRAS;10/2024;35;25;0;0
SANTA CRUZ DAS PALMEIRAS;11/2024;35;25;0;0
SANTA CRUZ DAS PALMEIRAS;12/2024;34;25;0;0
SANTA CRUZ DO RIO PARDO;01/2024;123;72;20;10
SANTA CRUZ DO RIO PARDO;02/2024;123;72;20;10
SANTA CRUZ DO RIO PARDO;03/2024;123;82;20;20
SANTA CRUZ DO RIO PARDO;04/2024;123;82;20;20
SANTA CRUZ DO RIO PARDO;05/2024;123;82;20;20
SANTA CRUZ DO RIO PARDO;06/2024;123;82;20;20
SANTA CRUZ DO RIO PARDO;07/2024;123;82;20;20
SANTA CRUZ DO RIO PARDO;08/2024;123;82;20;20
SANTA CRUZ DO RIO PARDO;09/2024;123;82;20;20
SANTA CRUZ DO RIO PARDO;10/2024;123;82;20;20
SANTA CRUZ DO RIO PARDO;11/2024;123;82;20;20
SANTA CRUZ DO RIO PARDO;12/2024;123;82;20;20
SANTA FE DO SUL;01/2024;91;67;10;9
SANTA FE DO SUL;02/2024;91;67;10;9
SANTA FE DO SUL;03/2024;91;67;10;9
SANTA FE DO SUL;04/2024;91;67;10;9
SANTA FE DO SUL;05/2024;91;67;10;9
SANTA FE DO SUL;06/2024;91;67;10;9
SANTA FE DO SUL;07/2024;91;67;10;9
SANTA FE DO SUL;08/2024;91;67;10;9
SANTA FE DO SUL;09/2024;91;67;10;9
SANTA FE DO SUL;10/2024;91;67;10;9
SANTA FE DO SUL;11/2024;91;67;10;9
SANTA FE DO SUL;12/2024;91;67;10;9
SANTA ISABEL;01/2024;76;64;7;6
SANTA ISABEL;02/2024;76;64;7;6
SANTA ISABEL;03/2024;76;64;7;6
SANTA ISABEL;04/2024;76;64;7;6
SANTA ISABEL;05/2024;76;64;7;6
SANTA ISABEL;06/2024;76;64;7;6
SANTA ISABEL;07/2024;76;64;7;6
SANTA ISABEL;08/2024;76;64;7;6
SANTA ISABEL;09/2024;76;64;7;6
SANTA ISABEL;10/2024;76;64;7;6
SANTA ISABEL;11/2024;76;64;7;6
SANTA ISABEL;12/2024;76;64;7;6
SANTA LUCIA;01/2024;8;0;0;0
SANTA LUCIA;02/2024;8;0;0;0
SANTA LUCIA;03/2024;8;0;0;0
SANTA LUCIA;04/2024;8;0;0;0
SANTA LUCIA;05/2024;8;0;0;0
SANTA LUCIA;06/2024;8;0;0;0
SANTA LUCIA;07/2024;8;0;0;0
SANTA LUCIA;08/2024;8;0;0;0
SANTA LUCIA;09/2024;8;0;0;0
SANTA LUCIA;10/2024;8;0;0;0
SANTA LUCIA;11/2024;8;0;0;0
SANTA LUCIA;12/2024;8;0;0;0
SANTA MARIA DA SERRA;01/2024;6;6;0;0
SANTA MARIA DA SERRA;02/2024;6;6;0;0
SANTA MARIA DA SERRA;03/2024;6;6;0;0
SANTA MARIA DA SERRA;04/2024;6;6;0;0
SANTA MARIA DA SERRA;05/2024;6;6;0;0
SANTA MARIA DA SERRA;06/2024;6;6;0;0
SANTA MARIA DA SERRA;07/2024;6;6;0;0
SANTA MARIA DA SERRA;08/2024;6;6;0;0
SANTA MARIA DA SERRA;09/2024;6;6;0;0
SANTA MARIA DA SERRA;10/2024;6;6;0;0
SANTA MARIA DA SERRA;11/2024;6;6;0;0
SANTA MARIA DA SERRA;12/2024;6;6;0;0
SANTA RITA DO PASSA QUATRO;01/2024;265;253;0;0
SANTA RITA DO PASSA QUATRO;02/2024;265;253;0;0
SANTA RITA DO PASSA QUATRO;03/2024;265;253;0;0
SANTA RITA DO PASSA QUATRO;04/2024;265;253;0;0
SANTA RITA DO PASSA QUATRO;05/2024;265;253;0;0
SANTA RITA DO PASSA QUATRO;06/2024;265;253;0;0
SANTA RITA DO PASSA QUATRO;07/2024;265;253;0;0
SANTA RITA DO PASSA QUATRO;08/2024;256;244;0;0
SANTA RITA DO PASSA QUATRO;09/2024;251;239;0;0
SANTA RITA DO PASSA QUATRO;10/2024;251;239;0;0
SANTA RITA DO PASSA QUATRO;11/2024;251;239;0;0
SANTA RITA DO PASSA QUATRO;12/2024;251;239;0;0
SANTA ROSA DE VITERBO;01/2024;32;19;0;0
SANTA ROSA DE VITERBO;02/2024;32;19;0;0
SANTA ROSA DE VITERBO;03/2024;32;19;0;0
SANTA ROSA DE VITERBO;04/2024;32;19;0;0
SANTA ROSA DE VITERBO;05/2024;32;19;0;0
SANTA ROSA DE VITERBO;06/2024;32;19;0;0
